id,name,manufacturer,image,network,capacity,grade_a,grade_b,grade_c,grade_d,grade_e
970,P20 Pro,Huawei,https://lifeboat-media.s3.eu-west-2.amazonaws.com/3-P20-Pro-5b1136479d6fc.,Locked,64,,20,5,4,2
970,P20 Pro,Huawei,https://lifeboat-media.s3.eu-west-2.amazonaws.com/3-P20-Pro-5b1136479d6fc.,Locked,128,,20,5,4,2
970,P20 Pro,Huawei,https://lifeboat-media.s3.eu-west-2.amazonaws.com/3-P20-Pro-5b1136479d6fc.,Locked,256,,20,5,4,2
971,P30,Huawei,https://lifeboat-media.s3.eu-west-2.amazonaws.com/p30BLACK.png5cb077ca50ba5.png,Unlocked,128,,70,40,2,1
971,P30,Huawei,https://lifeboat-media.s3.eu-west-2.amazonaws.com/p30BLACK.png5cb077ca50ba5.png,Locked,128,,40,10,2,1
972,P30 Lite,Huawei,,Unlocked,128,,0,0,0,0
972,P30 Lite,Huawei,,Unlocked,256,,0,0,0,0
972,P30 Lite,Huawei,,Locked,128,,0,0,0,0
972,P30 Lite,Huawei,,Locked,256,,0,0,0,0
973,P30 Pro,Huawei,https://lifeboat-media.s3.eu-west-2.amazonaws.com/p30-proCRYSTAL.png5cb077b035b7b.png,Unlocked,128,,145,105,4,2
973,P30 Pro,Huawei,https://lifeboat-media.s3.eu-west-2.amazonaws.com/p30-proCRYSTAL.png5cb077b035b7b.png,Unlocked,256,,145,105,4,2
973,P30 Pro,Huawei,https://lifeboat-media.s3.eu-west-2.amazonaws.com/p30-proCRYSTAL.png5cb077b035b7b.png,Unlocked,512,,145,105,4,2
973,P30 Pro,Huawei,https://lifeboat-media.s3.eu-west-2.amazonaws.com/p30-proCRYSTAL.png5cb077b035b7b.png,Locked,128,,105,65,4,2
973,P30 Pro,Huawei,https://lifeboat-media.s3.eu-west-2.amazonaws.com/p30-proCRYSTAL.png5cb077b035b7b.png,Locked,256,,105,65,4,2
973,P30 Pro,Huawei,https://lifeboat-media.s3.eu-west-2.amazonaws.com/p30-proCRYSTAL.png5cb077b035b7b.png,Locked,512,,105,65,4,2
974,P40 5G,Huawei,,Unlocked,128,,0,0,0,0
974,P40 5G,Huawei,,Locked,128,,0,0,0,0
975,P40 Lite,Huawei,,Unlocked,128,,0,0,0,0
975,P40 Lite,Huawei,,Locked,128,,0,0,0,0
976,P40 Pro 5G,Huawei,,Unlocked,256,,0,0,0,0
976,P40 Pro 5G,Huawei,,Locked,256,,0,0,0,0
977,7,OnePlus,,Unlocked,128,,0,0,0,0
977,7,OnePlus,,Unlocked,256,,0,0,0,0
977,7,OnePlus,,Locked,128,,0,0,0,0
977,7,OnePlus,,Locked,256,,0,0,0,0
978,7 Pro,OnePlus,https://lifeboat-media.s3.eu-west-2.amazonaws.com/7%20pro.jpeg5d5a89157b118.jpeg,Unlocked,128,,65,45,2,1
978,7 Pro,OnePlus,https://lifeboat-media.s3.eu-west-2.amazonaws.com/7%20pro.jpeg5d5a89157b118.jpeg,Unlocked,256,,70,50,2,1
978,7 Pro,OnePlus,https://lifeboat-media.s3.eu-west-2.amazonaws.com/7%20pro.jpeg5d5a89157b118.jpeg,Locked,128,,45,25,2,1
978,7 Pro,OnePlus,https://lifeboat-media.s3.eu-west-2.amazonaws.com/7%20pro.jpeg5d5a89157b118.jpeg,Locked,256,,50,30,2,1
979,7T,OnePlus,,Unlocked,128,,0,0,0,0
979,7T,OnePlus,,Unlocked,256,,0,0,0,0
979,7T,OnePlus,,Locked,128,,0,0,0,0
979,7T,OnePlus,,Locked,256,,0,0,0,0
980,7T Pro,OnePlus,https://lifeboat-media.s3.eu-west-2.amazonaws.com/7T%20Pro.png5ddfa40c086fc.png,Unlocked,256,,65,45,2,1
980,7T Pro,OnePlus,https://lifeboat-media.s3.eu-west-2.amazonaws.com/7T%20Pro.png5ddfa40c086fc.png,Locked,256,,45,25,2,1
981,8 5G,OnePlus,,Unlocked,128,,85,55,2,1
981,8 5G,OnePlus,,Unlocked,256,,85,55,2,1
981,8 5G,OnePlus,,Locked,128,,55,25,2,1
981,8 5G,OnePlus,,Locked,256,,55,25,2,1
982,8T,OnePlus,,Unlocked,128,,0,0,0,0
982,8T,OnePlus,,Unlocked,256,,0,0,0,0
982,8T,OnePlus,,Locked,128,,0,0,0,0
982,8T,OnePlus,,Locked,256,,0,0,0,0
983,9 5G,OnePlus,,Unlocked,128,,0,0,0,0
983,9 5G,OnePlus,,Locked,128,,0,0,0,0
984,Nord,Oppo,https://lifeboat-media.s3.eu-west-2.amazonaws.com/2%20Nord.jpeg5f919a5ce6f89.jpeg,Unlocked,128,,35,20,2,1
984,Nord,Oppo,https://lifeboat-media.s3.eu-west-2.amazonaws.com/2%20Nord.jpeg5f919a5ce6f89.jpeg,Unlocked,256,,35,20,2,1
984,Nord,Oppo,https://lifeboat-media.s3.eu-west-2.amazonaws.com/2%20Nord.jpeg5f919a5ce6f89.jpeg,Locked,128,,20,5,2,1
984,Nord,Oppo,https://lifeboat-media.s3.eu-west-2.amazonaws.com/2%20Nord.jpeg5f919a5ce6f89.jpeg,Locked,256,,20,5,2,1
985,Find X2 Pro,Oppo,,Unlocked,512,,0,0,0,0
985,Find X2 Pro,Oppo,,Locked,512,,0,0,0,0
986,Find X2 Lite,Oppo,,Unlocked,128,,0,0,0,0
986,Find X2 Lite,Oppo,,Locked,128,,0,0,0,0
987,Find X3 Lite 5G,Oppo,,Unlocked,128,,0,0,0,0
987,Find X3 Lite 5G,Oppo,,Locked,128,,0,0,0,0
988,Find X3 Neo 5G,Oppo,,Unlocked,256,,120,70,16,8
988,Find X3 Neo 5G,Oppo,,Locked,256,,70,20,16,8
989,Find X3 Pro 5g,Oppo,,Unlocked,256,,200,120,20,10
989,Find X3 Pro 5g,Oppo,,Locked,256,,120,40,20,10
990,A90 5G,Samsung,,Unlocked,128,,0,0,0,0
990,A90 5G,Samsung,,Locked,128,,0,0,0,0
991,Galaxy Fold,Samsung,,Unlocked,512,,0,0,0,0
991,Galaxy Fold,Samsung,,Locked,512,,0,0,0,0
992,Galaxy Z Fold3 5G,Samsung,,Unlocked,256,,495,345,62,31
992,Galaxy Z Fold3 5G,Samsung,,Unlocked,512,,495,345,62,31
992,Galaxy Z Fold3 5G,Samsung,,Locked,256,,345,195,62,31
992,Galaxy Z Fold3 5G,Samsung,,Locked,512,,345,195,62,31
993,Note 10,Samsung,,Unlocked,256,,200,135,20,10
993,Note 10,Samsung,,Locked,256,,135,70,20,10
994,Note 10 Lite,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/004_galaxynote10_lite_product_images_aura_glow_front.jpg5f8ef632eefd3.jpg,Unlocked,128,,105,60,14,7
994,Note 10 Lite,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/004_galaxynote10_lite_product_images_aura_glow_front.jpg5f8ef632eefd3.jpg,Locked,128,,60,15,14,7
995,Note 10 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_Note10plus_Aura_Blue_comp_710x710.png5fa3e24968d54.png,Unlocked,256,,175,95,20,10
995,Note 10 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_Note10plus_Aura_Blue_comp_710x710.png5fa3e24968d54.png,Unlocked,512,,175,95,20,10
995,Note 10 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_Note10plus_Aura_Blue_comp_710x710.png5fa3e24968d54.png,Locked,256,,95,15,20,10
995,Note 10 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_Note10plus_Aura_Blue_comp_710x710.png5fa3e24968d54.png,Locked,512,,95,15,20,10
996,Note 10 Plus 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/GALAXY~2.PNG5fa3e59c96ed5.PNG,Unlocked,256,,195,115,20,10
996,Note 10 Plus 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/GALAXY~2.PNG5fa3e59c96ed5.PNG,Unlocked,512,,195,115,20,10
996,Note 10 Plus 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/GALAXY~2.PNG5fa3e59c96ed5.PNG,Locked,256,,115,35,20,10
996,Note 10 Plus 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/GALAXY~2.PNG5fa3e59c96ed5.PNG,Locked,512,,115,35,20,10
997,Note 20,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note20_mysticbronze_comp_710x710.png5fa3c0793a065.png,Unlocked,256,,235,135,30,15
997,Note 20,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note20_mysticbronze_comp_710x710.png5fa3c0793a065.png,Locked,256,,135,35,30,15
998,Note 20 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note20_mysticgreen_comp_710x710.png5fa3c1a437bde.png,Unlocked,256,,225,135,30,15
998,Note 20 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note20_mysticgreen_comp_710x710.png5fa3c1a437bde.png,Locked,256,,135,45,30,15
999,Note 20 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note_20ultra_mysticwhite_comp_710x710.png5fa3c404bac98.png,Unlocked,256,,290,190,30,15
999,Note 20 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note_20ultra_mysticwhite_comp_710x710.png5fa3c404bac98.png,Unlocked,512,,290,190,30,15
999,Note 20 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note_20ultra_mysticwhite_comp_710x710.png5fa3c404bac98.png,Locked,256,,190,90,30,15
999,Note 20 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note_20ultra_mysticwhite_comp_710x710.png5fa3c404bac98.png,Locked,512,,190,90,30,15
1000,Note 8,Samsung,,Unlocked,64,,0,0,0,0
1000,Note 8,Samsung,,Unlocked,128,,0,0,0,0
1000,Note 8,Samsung,,Unlocked,256,,0,0,0,0
1000,Note 8,Samsung,,Locked,64,,0,0,0,0
1000,Note 8,Samsung,,Locked,128,,0,0,0,0
1000,Note 8,Samsung,,Locked,256,,0,0,0,0
1001,Note 9,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note9_Metallic-Copper_comp_710x710.png5fa3ee354602e.png,Unlocked,128,,110,70,10,5
1001,Note 9,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note9_Metallic-Copper_comp_710x710.png5fa3ee354602e.png,Unlocked,512,,110,70,10,5
1001,Note 9,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note9_Metallic-Copper_comp_710x710.png5fa3ee354602e.png,Locked,128,,70,30,10,5
1001,Note 9,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_note9_Metallic-Copper_comp_710x710.png5fa3ee354602e.png,Locked,512,,70,30,10,5
1002,S10,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_S10_green_comp_710x710.png5fa3e992405ed.png,Unlocked,128,,125,85,12,6
1002,S10,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_S10_green_comp_710x710.png5fa3e992405ed.png,Unlocked,512,,125,85,12,6
1002,S10,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_S10_green_comp_710x710.png5fa3e992405ed.png,Locked,128,,85,45,12,6
1002,S10,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_S10_green_comp_710x710.png5fa3e992405ed.png,Locked,512,,85,45,12,6
1003,S10 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/6-Galaxy-S10-5G-_-Royal-Gold_comp_710x710.png5fa3e6c5721c2.png,Unlocked,256,,125,85,12,6
1003,S10 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/6-Galaxy-S10-5G-_-Royal-Gold_comp_710x710.png5fa3e6c5721c2.png,Unlocked,512,,125,85,12,6
1003,S10 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/6-Galaxy-S10-5G-_-Royal-Gold_comp_710x710.png5fa3e6c5721c2.png,Locked,256,,85,45,12,6
1003,S10 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/6-Galaxy-S10-5G-_-Royal-Gold_comp_710x710.png5fa3e6c5721c2.png,Locked,512,,85,45,12,6
1004,S10 Lite,Samsung,,Unlocked,128,,0,0,0,0
1004,S10 Lite,Samsung,,Locked,128,,0,0,0,0
1005,S10 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_S10plus_flamingo-pink_comp_710x710.png5fa3ea888394a.png,Unlocked,128,,165,115,12,6
1005,S10 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_S10plus_flamingo-pink_comp_710x710.png5fa3ea888394a.png,Unlocked,512,,165,115,12,6
1005,S10 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_S10plus_flamingo-pink_comp_710x710.png5fa3ea888394a.png,Unlocked,1,,165,115,12,6
1005,S10 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_S10plus_flamingo-pink_comp_710x710.png5fa3ea888394a.png,Locked,128,,115,65,12,6
1005,S10 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_S10plus_flamingo-pink_comp_710x710.png5fa3ea888394a.png,Locked,512,,115,65,12,6
1005,S10 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy_S10plus_flamingo-pink_comp_710x710.png5fa3ea888394a.png,Locked,1,,115,65,12,6
1006,S10e,Samsung,,Unlocked,128,,0,0,0,0
1006,S10e,Samsung,,Unlocked,256,,0,0,0,0
1006,S10e,Samsung,,Locked,128,,0,0,0,0
1006,S10e,Samsung,,Locked,256,,0,0,0,0
1007,S20,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys20_cloud_pink_comp_710x710.png5fa3ff4a5c6b6.png,Unlocked,128,,155,90,30,15
1007,S20,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys20_cloud_pink_comp_710x710.png5fa3ff4a5c6b6.png,Locked,128,,90,25,30,15
1008,S20 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys20_cloud_blue_comp_710x710.png5fa3ff5d6f421.png,Unlocked,128,,180,105,30,15
1008,S20 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys20_cloud_blue_comp_710x710.png5fa3ff5d6f421.png,Locked,128,,105,30,30,15
1009,S20 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys_20plus_cloud_blue_comp_710x710.png5fa3f3323d720.png,Unlocked,128,,0,0,0,0
1009,S20 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys_20plus_cloud_blue_comp_710x710.png5fa3f3323d720.png,Locked,128,,0,0,0,0
1010,S20 Plus 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys_20plus_cloud_blue_comp_710x710.png5fa3f3323d720.png,Unlocked,128,,190,115,30,15
1010,S20 Plus 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys_20plus_cloud_blue_comp_710x710.png5fa3f3323d720.png,Locked,128,,115,40,30,15
1011,S20 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys_20ultra_cosmic_gray_comp_710x710.png5fa3f41ee3e72.png,Unlocked,128,,245,145,40,20
1011,S20 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys_20ultra_cosmic_gray_comp_710x710.png5fa3f41ee3e72.png,Unlocked,512,,245,145,40,20
1011,S20 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys_20ultra_cosmic_gray_comp_710x710.png5fa3f41ee3e72.png,Locked,128,,145,45,40,20
1011,S20 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxys_20ultra_cosmic_gray_comp_710x710.png5fa3f41ee3e72.png,Locked,512,,145,45,40,20
1012,S20 FE,Samsung,,Unlocked,128,,120,70,20,10
1012,S20 FE,Samsung,,Locked,128,,70,20,20,10
1013,S20 FE 5G,Samsung,,Unlocked,128,,140,75,24,12
1013,S20 FE 5G,Samsung,,Unlocked,256,,140,75,24,12
1013,S20 FE 5G,Samsung,,Locked,128,,75,10,24,12
1013,S20 FE 5G,Samsung,,Locked,256,,75,10,24,12
1014,S21 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21.jpeg60377910c31ae.jpeg,Unlocked,128,,320,220,40,20
1014,S21 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21.jpeg60377910c31ae.jpeg,Unlocked,256,,320,220,40,20
1014,S21 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21.jpeg60377910c31ae.jpeg,Locked,128,,220,120,40,20
1014,S21 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21.jpeg60377910c31ae.jpeg,Locked,256,,220,120,40,20
1015,S21 Plus 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21%20Plus.jpeg60377a3619ba1.jpeg,Unlocked,128,,360,260,40,20
1015,S21 Plus 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21%20Plus.jpeg60377a3619ba1.jpeg,Unlocked,256,,360,260,40,20
1015,S21 Plus 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21%20Plus.jpeg60377a3619ba1.jpeg,Locked,128,,260,160,40,20
1015,S21 Plus 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21%20Plus.jpeg60377a3619ba1.jpeg,Locked,256,,260,160,40,20
1016,S21 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21%20Ultra.jpeg60377a792a332.jpeg,Unlocked,128,,430,310,50,25
1016,S21 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21%20Ultra.jpeg60377a792a332.jpeg,Unlocked,256,,430,310,50,25
1016,S21 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21%20Ultra.jpeg60377a792a332.jpeg,Unlocked,512,,430,310,50,25
1016,S21 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21%20Ultra.jpeg60377a792a332.jpeg,Locked,128,,310,190,50,25
1016,S21 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21%20Ultra.jpeg60377a792a332.jpeg,Locked,256,,310,190,50,25
1016,S21 Ultra 5G,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/S21%20Ultra.jpeg60377a792a332.jpeg,Locked,512,,310,190,50,25
1017,S22 5G,Samsung,,Unlocked,128,,375,275,50,25
1017,S22 5G,Samsung,,Unlocked,256,,375,275,50,25
1017,S22 5G,Samsung,,Locked,128,,275,175,50,25
1017,S22 5G,Samsung,,Locked,256,,275,175,50,25
1018,S22 Plus 5G,Samsung,,Unlocked,128,,420,320,50,25
1018,S22 Plus 5G,Samsung,,Unlocked,256,,420,320,50,25
1018,S22 Plus 5G,Samsung,,Locked,128,,320,220,50,25
1018,S22 Plus 5G,Samsung,,Locked,256,,320,220,50,25
1019,S22 Ultra 5G,Samsung,,Unlocked,128,,530,410,70,35
1019,S22 Ultra 5G,Samsung,,Unlocked,256,,530,410,70,35
1019,S22 Ultra 5G,Samsung,,Unlocked,512,,530,410,70,35
1019,S22 Ultra 5G,Samsung,,Unlocked,1,,530,410,70,35
1019,S22 Ultra 5G,Samsung,,Locked,128,,410,290,70,35
1019,S22 Ultra 5G,Samsung,,Locked,256,,410,290,70,35
1019,S22 Ultra 5G,Samsung,,Locked,512,,410,290,70,35
1019,S22 Ultra 5G,Samsung,,Locked,1,,410,290,70,35
1020,S7,Samsung,,Unlocked,32,,0,0,0,0
1020,S7,Samsung,,Unlocked,64,,0,0,0,0
1020,S7,Samsung,,Locked,32,,0,0,0,0
1020,S7,Samsung,,Locked,64,,0,0,0,0
1021,S7 Edge,Samsung,,Unlocked,32,,0,0,0,0
1021,S7 Edge,Samsung,,Unlocked,64,,0,0,0,0
1021,S7 Edge,Samsung,,Unlocked,128,,0,0,0,0
1021,S7 Edge,Samsung,,Locked,32,,0,0,0,0
1021,S7 Edge,Samsung,,Locked,64,,0,0,0,0
1021,S7 Edge,Samsung,,Locked,128,,0,0,0,0
1022,S8,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S8_Burgundy_comp_710x710.png5fa90a79f0159.png,Unlocked,64,,75,50,4,2
1022,S8,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S8_Burgundy_comp_710x710.png5fa90a79f0159.png,Locked,64,,50,25,4,2
1023,S8 Plus,Samsung,,Unlocked,64,,0,0,0,0
1023,S8 Plus,Samsung,,Unlocked,128,,0,0,0,0
1023,S8 Plus,Samsung,,Locked,64,,0,0,0,0
1023,S8 Plus,Samsung,,Locked,128,,0,0,0,0
1024,S9,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Burgundy-Red_comp_710x710.png5fa3d672cb0bc.png,Unlocked,64,,75,45,4,2
1024,S9,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Burgundy-Red_comp_710x710.png5fa3d672cb0bc.png,Unlocked,128,,75,45,4,2
1024,S9,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Burgundy-Red_comp_710x710.png5fa3d672cb0bc.png,Unlocked,256,,75,45,4,2
1024,S9,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Burgundy-Red_comp_710x710.png5fa3d672cb0bc.png,Locked,64,,45,15,4,2
1024,S9,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Burgundy-Red_comp_710x710.png5fa3d672cb0bc.png,Locked,128,,45,15,4,2
1024,S9,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Burgundy-Red_comp_710x710.png5fa3d672cb0bc.png,Locked,256,,45,15,4,2
1025,S9 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Plus_SunriseGold_comp_710x710.png5fa3d816de47e.png,Unlocked,64,,0,0,0,0
1025,S9 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Plus_SunriseGold_comp_710x710.png5fa3d816de47e.png,Unlocked,128,,110,75,4,2
1025,S9 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Plus_SunriseGold_comp_710x710.png5fa3d816de47e.png,Unlocked,256,,110,75,4,2
1025,S9 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Plus_SunriseGold_comp_710x710.png5fa3d816de47e.png,Locked,64,,0,0,0,0
1025,S9 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Plus_SunriseGold_comp_710x710.png5fa3d816de47e.png,Locked,128,,75,40,4,2
1025,S9 Plus,Samsung,https://lifeboat-media.s3.eu-west-2.amazonaws.com/Galaxy-S9-Plus_SunriseGold_comp_710x710.png5fa3d816de47e.png,Locked,256,,75,40,4,2
1026,S9 Plus,Samsung,,Unlocked,64,,0,0,0,0
1026,S9 Plus,Samsung,,Unlocked,128,,110,75,4,2
1026,S9 Plus,Samsung,,Unlocked,256,,110,75,4,2
1026,S9 Plus,Samsung,,Locked,64,,0,0,0,0
1026,S9 Plus,Samsung,,Locked,128,,75,40,4,2
1026,S9 Plus,Samsung,,Locked,256,,75,40,4,2
1027,Z Flip,Samsung,,Unlocked,256,,0,0,0,0
1027,Z Flip,Samsung,,Locked,256,,0,0,0,0
1028,Z Flip3 5G,Samsung,,Unlocked,128,,265,165,30,15
1028,Z Flip3 5G,Samsung,,Unlocked,256,,265,165,30,15
1028,Z Flip3 5G,Samsung,,Locked,128,,165,65,30,15
1028,Z Flip3 5G,Samsung,,Locked,256,,165,65,30,15
1029,Xperia 1 II,Sony,,Unlocked,256,,85,50,8,4
1029,Xperia 1 II,Sony,,Locked,256,,50,15,8,4
1030,Xperia 1 III,Sony,,Unlocked,256,,150,90,16,8
1030,Xperia 1 III,Sony,,Locked,256,,90,30,16,8
1031,Xperia 5 III,Sony,,Unlocked,128,,0,0,0,0
1031,Xperia 5 III,Sony,,Locked,128,,0,0,0,0
1032,Xperia 10 III,Sony,,Unlocked,128,,0,0,0,0
1032,Xperia 10 III,Sony,,Locked,128,,0,0,0,0
1033,Mi 11 Lite 5G,Xiaomi,,Unlocked,128,,45,25,4,2
1033,Mi 11 Lite 5G,Xiaomi,,Locked,128,,25,5,4,2
1034,Mi 11 5G,Xiaomi,,Unlocked,128,,100,60,8,4
1034,Mi 11 5G,Xiaomi,,Unlocked,256,,100,60,8,4
1034,Mi 11 5G,Xiaomi,,Locked,128,,60,20,8,4
1034,Mi 11 5G,Xiaomi,,Locked,256,,60,20,8,4
1035,Mi 11 Ultra 5G,Xiaomi,,Unlocked,256,,235,135,24,12
1035,Mi 11 Ultra 5G,Xiaomi,,Locked,256,,135,35,24,12
933,iPhone 11,Apple,https://lifeboat-media.s3.eu-west-2.amazonaws.com/iPhone_11_purple_comp_710x710.png5fa2e234424b3.png,Unlocked,64,,235,165,40,20
933,iPhone 11,Apple,https://lifeboat-media.s3.eu-west-2.amazonaws.com/iPhone_11_purple_comp_710x710.png5fa2e234424b3.png,Unlocked,128,,282,202,40,20
933,iPhone 11,Apple,https://lifeboat-media.s3.eu-west-2.amazonaws.com/iPhone_11_purple_comp_710x710.png5fa2e234424b3.png,Unlocked,256,,282,202,40,20
933,iPhone 11,Apple,https://lifeboat-media.s3.eu-west-2.amazonaws.com/iPhone_11_purple_comp_710x710.png5fa2e234424b3.png,Locked,64,,165,95,40,20
933,iPhone 11,Apple,https://lifeboat-media.s3.eu-west-2.amazonaws.com/iPhone_11_purple_comp_710x710.png5fa2e234424b3.png,Locked,128,,202,122,40,20
933,iPhone 11,Apple,https://lifeboat-media.s3.eu-west-2.amazonaws.com/iPhone_11_purple_comp_710x710.png5fa2e234424b3.png,Locked,256,,202,122,40,20